,id,1_pred,2_pred,3_pred,4_pred,5_pred,6_pred,7_pred,8_pred,1,2,3,4,5,6,7,8
23,201,0.9938998,0.0051635257,0.0013328152,0.010877618,0.003486693,0.023313208,0.0026169664,0.0012007207,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
24,216,0.041764785,0.75900126,0.0023883872,0.023554973,0.00044106305,0.0015046557,0.021228496,0.01417254,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,238,0.0012688701,0.004408943,0.10132007,0.98889136,0.018460412,0.001131206,0.008962698,0.016626973,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
26,244,0.006597205,0.00391898,0.54469824,0.0030475683,0.003074557,0.0021353746,0.0031145895,0.007515591,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
27,288,0.9990397,0.28391173,0.952066,0.0035253158,0.00653732,0.0058204755,0.0017545134,0.010087972,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
28,302,0.94758326,0.44599047,0.0014024423,0.9965432,0.029413972,0.903433,0.02634349,0.013098573,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,304,0.031029899,0.0056752064,0.60032153,0.99774015,0.0053067934,0.0017499295,0.0023881283,0.004105712,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,316,0.95167273,0.08681703,0.029079579,0.0041306596,0.016587095,0.0018961591,0.95851445,0.09692505,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,326,0.8779829,0.82122445,0.99679106,0.0020103632,0.011070296,0.4898348,0.0025047793,0.0009891447,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
32,329,0.45424667,0.3280672,0.0009999665,0.99970573,0.2151526,0.6180211,0.2656035,0.21155249,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
33,332,0.9973918,0.9036345,0.99914813,0.031779326,0.08348761,0.15002798,0.0054760175,0.016757913,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
34,339,0.004740198,0.03003773,0.0015517614,0.99432385,0.017492546,0.0039941766,0.00949006,0.0032607722,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
35,362,0.011980624,0.7188514,0.9930099,0.95398,0.0024870513,0.0031583752,0.0026220968,0.0031367303,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
36,376,0.9985291,0.0430483,0.037381865,0.0011578911,0.003441463,0.002213401,0.0021262597,0.0070385225,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,395,0.06376823,0.00081612275,0.99009,0.96012175,0.017693775,0.006806361,0.003873865,0.026863912,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
38,404,0.9964863,0.99946815,0.2705861,0.009413095,0.23875475,0.036633484,0.0060603507,0.015927125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,413,0.9987941,0.35741806,0.004034951,0.004306319,0.0076737637,0.0052581755,0.0023162498,0.0007756404,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,420,0.94600207,0.09128199,0.0012916175,0.008011979,0.0007749541,0.6741118,0.0029191345,0.0023270983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,422,0.9966768,0.89373136,0.9966149,0.0024362064,0.82102495,0.67531955,0.0066089598,0.014168243,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
42,423,0.9720866,0.9995394,0.29465422,0.27382463,0.08000289,0.85504425,0.0058621666,0.0055635315,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
43,427,0.99770206,0.99872285,0.9810064,0.02340854,0.77740365,0.6805273,0.014514133,0.035993274,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
44,432,0.9957606,0.68874085,0.99820423,0.004858411,0.03557626,0.025109904,0.007388179,0.18440405,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,443,0.9669142,0.9960387,0.0046336907,0.006660017,0.008612062,0.0030352122,0.009014318,0.021976216,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,445,0.9814113,0.21635143,0.0016704847,0.0048671607,0.0011803866,0.010314704,0.0011939639,0.0005408667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,446,0.26791844,0.019771375,0.012040884,0.9870639,0.0060892077,0.9714263,0.007999485,0.0049958755,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
48,449,0.9257955,0.8171582,0.9986248,0.0024518312,0.0062154992,0.006806877,0.0032577934,0.006153902,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
49,452,0.9280111,0.15336575,0.00076719734,0.023718826,0.0009096759,0.0019485349,0.040568996,0.0041620205,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
50,463,0.9974964,0.2505918,0.9949509,0.0048415964,0.019472443,0.0095855575,0.0024263703,0.0030491885,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
51,470,0.99784243,0.26204106,0.009280241,0.0017770445,0.0018233272,0.6711038,0.0018971972,0.0055806343,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
52,473,0.0021295464,0.15323646,0.05487537,0.0017205848,0.0013297778,0.005382359,0.0050996128,0.002351947,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
53,476,0.9973678,0.99905545,0.32627773,0.006493916,0.07837687,0.5380417,0.0050928458,0.007012954,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
54,494,0.85543066,0.9991773,0.5087961,0.00565873,0.02211674,0.20335416,0.003016214,0.001921859,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
55,500,0.36900473,0.47196114,0.00023911259,0.8960837,0.002044743,0.43879902,0.07365262,0.019256521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
56,501,0.019567711,0.041320402,0.002366922,0.98964345,0.0018124818,0.07878932,0.002132564,0.004642307,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
57,510,0.99332666,0.96770066,0.10735664,0.0075806375,0.8190642,0.99542373,0.008226421,0.007326817,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
58,513,0.99951196,0.028352946,0.0030420981,0.0046972972,0.00928564,0.016798645,0.011673849,0.0058975085,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,522,0.99185926,0.12786901,0.14874426,0.018070977,0.13015944,0.014393073,0.98280615,0.024636893,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,525,0.0021642528,0.11842769,0.064429894,0.03388687,0.023604942,0.09048502,0.99244505,0.33825153,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
61,534,0.09930433,0.45673147,0.0006320842,0.9826194,0.002969894,0.005599746,0.004684447,0.0017300597,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
62,538,0.9909071,0.97012556,0.11197134,0.0029265678,0.0011100982,0.0025942025,0.0020828776,0.005149932,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
63,544,0.1552698,0.13021575,0.99913484,0.0034395223,0.010516485,0.09051764,0.0025288092,0.0015459226,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
64,545,0.968421,0.60635823,0.24114071,0.00044836904,0.0008841863,0.001520054,0.00063010893,0.0020486778,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
65,549,0.8754093,0.99984825,0.31625107,0.029088037,0.025235392,0.03305867,0.008936518,0.07555934,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
66,550,0.98557496,0.9334442,0.9955823,0.0040360144,0.96104485,0.9654633,0.017939594,0.026339114,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
67,560,0.89275926,0.0010967766,0.96887577,0.009023447,0.0017425929,0.022954956,0.0019571884,0.004166883,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
68,561,0.99753904,0.99886847,0.5320923,0.0124275,0.64638287,0.09349192,0.0058577224,0.009375679,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
69,581,0.009061004,0.0013415854,0.10723788,0.031927407,0.0008879293,0.003867961,0.0016052994,0.0030623088,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
70,585,0.92288536,0.9971698,0.7732778,0.011300987,0.027118461,0.98658735,0.0102677345,0.013006612,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
71,590,0.9356097,0.99784195,0.28335556,0.006715641,0.002918822,0.0024773923,0.0021439479,0.002628263,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
72,599,0.6370162,0.009362641,0.783524,0.042020082,0.09350833,0.99822384,0.004558675,0.003643992,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
73,612,0.059647005,0.006768356,0.9970764,0.005564439,0.0031575777,0.005972543,0.0030706117,0.004933985,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
74,616,0.99293643,0.9990314,0.9283103,0.022473661,0.7080602,0.95068204,0.013971914,0.01362129,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
75,617,0.98569566,0.985068,0.9879824,0.035537574,0.40040714,0.99779713,0.022536332,0.018047864,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
76,620,0.99862504,0.9977666,0.4993534,0.003508613,0.3751911,0.03217759,0.0059581255,0.021384614,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
77,628,0.33881843,0.020646833,0.010739651,0.010662024,0.01821631,0.13859726,0.0053526657,0.9183285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
78,661,0.001404205,0.11342701,0.88596255,0.0031616495,0.002835748,0.32438156,0.009268175,0.017389804,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
79,663,0.9992493,0.9938129,0.97227275,0.008425577,0.66934824,0.7438899,0.00932096,0.013538107,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
80,681,0.98843133,0.99846894,0.992134,0.06522676,0.50187594,0.4296682,0.006062241,0.0086083785,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,696,0.031938557,0.017908655,0.94610053,0.37571424,0.00090231205,0.082071275,0.0006477893,0.0049740523,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
82,713,0.004632743,0.7897726,0.9466218,0.0048533506,0.0009992508,0.001473444,0.0011913832,0.0015415862,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
83,750,0.7037355,0.97097856,0.0016797554,0.007213202,0.0012201221,0.0026717999,0.0020233556,0.0018398585,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
84,775,0.99706537,0.6725921,0.9987936,0.07305361,0.36276326,0.06874594,0.004963371,0.0038887223,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
85,793,0.0012502047,0.64100873,0.9959759,0.0067078876,0.008155041,0.032821402,0.006570045,0.009445472,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
86,796,0.9866404,0.00044721478,0.022905007,0.28897417,0.019505072,0.004364582,0.0008626604,0.0045791925,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
87,801,0.21373448,0.9854645,0.8256188,0.0022151638,0.0048945337,0.0015244712,0.0006955797,0.00034344877,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
88,824,0.97752476,0.016235018,0.0064294008,0.0044192025,0.0003303728,0.008211786,0.0016082735,0.0018694095,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,832,0.9957682,0.004056722,0.0075909942,0.002309917,0.009821812,0.16570108,0.0014208583,0.115274444,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
90,841,0.45726994,0.0038821306,0.00081078016,0.8873949,0.011269591,0.8605301,0.0023841893,0.0032427239,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
91,849,0.9775569,0.7227332,0.0049335402,0.94344974,0.0021384617,0.0034002974,0.007467274,0.005553092,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
92,862,0.26670426,0.0011948945,0.9559101,0.00270305,0.0043669636,0.0059261345,0.0012703248,0.005368528,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
93,865,0.9719117,0.99705887,0.98052704,0.0029625783,0.030951312,0.020121172,0.0028060952,0.0027805797,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
94,872,0.99877864,0.99051917,0.9936329,0.007748029,0.1582502,0.06265281,0.004397699,0.01844775,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
95,874,0.9988035,0.37588954,0.97545433,0.007966919,0.021928716,0.0027121142,0.0014192064,0.0054629417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,880,0.9261599,0.9001907,0.009252837,0.0014023569,0.00063403934,0.0022955267,0.0015583298,0.0022676028,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
97,894,0.99610823,0.8867282,0.0016217367,0.00282317,0.23852727,0.005950223,0.00917673,0.012948477,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,897,0.38610607,0.9983897,0.016107287,0.0049903817,0.0038806791,0.0028221523,0.004838792,0.0035255603,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
99,904,0.2622067,0.1872164,0.9841092,0.0013753021,0.0005479074,0.002606829,0.0008931,0.0014142172,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
100,915,0.55774367,0.92902106,0.99930656,0.0020715492,0.039759733,0.004034449,0.0074465256,0.017533615,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
101,965,0.003791789,0.96679384,0.020626036,0.009201485,0.003943084,0.006603067,0.6944949,0.11597543,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
102,967,0.1318927,0.0006744553,0.9740133,0.0093136635,0.01779127,0.0029760327,0.0021371564,0.0070661367,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
103,975,0.9953489,0.1260642,0.733864,0.006867322,0.020854795,0.0048666433,0.9374921,0.51029736,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,980,0.98532087,0.02890127,0.0032285815,0.018179549,0.010996527,0.99112755,0.0045165904,0.0034741291,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
105,984,0.99455476,0.016147872,0.10288916,0.014394603,0.96829236,0.040220793,0.019531915,0.33806437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,1005,0.7277048,0.9990878,0.006201289,0.015191552,0.0048966147,0.014726185,0.0045150877,0.00989351,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,1006,0.15158369,0.00040014315,0.9953585,0.1881568,0.058779575,0.6572949,0.0116424,0.04415426,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
108,1021,0.018913625,0.9983285,0.07941595,0.008370291,0.0037415528,0.002027863,0.0055376245,0.014501719,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
109,1073,0.99297607,0.9992434,0.33885205,0.011214102,0.031699527,0.0080833435,0.010227361,0.11046392,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
110,1075,0.9839131,0.9801673,0.9654238,0.0014669417,0.006077384,0.020364957,0.0011962868,0.0015168843,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
111,1083,0.7887292,0.8884496,0.9828099,0.00080106047,0.0012336564,0.0063377563,0.0011303417,0.0043894765,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
112,1090,0.87397563,0.9993325,0.13750926,0.007699096,0.012422241,0.0028486063,0.004081765,0.03391431,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
113,1094,0.8833381,0.9961218,0.16450629,0.0071257665,0.0070871245,0.9483788,0.0059598763,0.006335724,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
114,1108,0.99823856,0.9867539,0.066634856,0.51672536,0.019971013,0.49758744,0.003945433,0.0017792883,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
115,1131,0.8880975,0.9993474,0.9868701,0.8879475,0.39584726,0.1652525,0.011057686,0.014532048,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
116,1136,0.9230147,0.0006070576,0.99335116,0.16948916,0.06387324,0.36662516,0.0025217875,0.003302584,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
117,1137,0.99749124,0.99895406,0.041529037,0.013645933,0.036276203,0.1821696,0.008316955,0.007927603,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
118,1140,0.9982151,0.0021819677,0.9768138,0.022399921,0.09987458,0.0136772115,0.0049761366,0.03393725,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
119,1145,0.99874735,0.0154602425,0.0014352753,0.011506207,0.019832196,0.008578134,0.0054932456,0.0022714108,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
120,1147,0.9959584,0.027732573,0.99481565,0.024678769,0.36915633,0.9955655,0.0111804195,0.03397673,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
121,1153,0.99948007,0.16337742,0.03301802,0.00040133198,0.27792293,0.08302578,0.013815522,0.2753195,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
122,1164,0.9937156,0.8757429,0.9941817,0.022961773,0.08088092,0.64012825,0.0019643183,0.0007717638,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123,1179,0.9911925,0.99925977,0.08669447,0.019728158,0.016629126,0.011957531,0.003633759,0.009868253,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
124,1204,0.99767596,0.9718845,0.64471036,0.005743903,0.20739445,0.00096969743,0.004132019,0.012783718,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
125,1230,0.99169886,0.9991744,0.18984734,0.015822297,0.018045476,0.008045843,0.005600375,0.050872765,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
126,1233,0.9404706,0.013186287,0.064739026,0.0025012577,0.0009817862,0.0003462937,0.0008423593,0.0010605328,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
127,1234,0.76004785,0.99290884,0.15291406,0.3990754,0.0015890292,0.0012470026,0.0011602616,0.0053015323,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
128,1246,0.028094772,0.9981762,0.2593627,0.014269299,0.0025247147,0.0027644718,0.0011788151,0.0022082857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
129,1247,0.98992455,0.99583566,0.019722,0.023703624,0.018458705,0.0014329276,0.0035549912,0.010188841,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
130,1252,0.013818465,0.016263852,0.8029526,0.9966569,0.0029280013,0.0016653046,0.002314277,0.004485613,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
131,1257,0.95575464,0.9987703,0.028696993,0.007964888,0.005409149,0.00693621,0.003101246,0.008308255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
132,1261,0.9963309,0.035157874,0.96315134,0.97869897,0.06868299,0.0052792626,0.009167426,0.029099567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
133,1268,0.9962721,0.99842715,0.7672968,0.020633252,0.121237434,0.010229703,0.0030273558,0.0031961317,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
134,1283,0.0008567835,0.9956261,0.9396783,0.03375149,0.029722424,0.017361213,0.0030758288,0.0047382507,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
135,1287,0.9899969,0.14699498,0.009330001,0.3097763,0.96167487,0.0062916493,0.025612231,0.08815082,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
136,1291,0.13620602,0.004591893,0.99888164,0.8797941,0.00785097,0.007125843,0.006940498,0.020325692,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
137,1299,0.0007316121,0.4147912,0.0054603624,0.32914242,0.0020287181,0.0010741,0.005255766,0.0014318048,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
138,1318,0.13812193,0.00931051,0.99886334,0.0052664974,0.0120345,0.004790309,0.0040744715,0.0076701012,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
139,1331,0.99624664,0.9962788,0.9877131,0.029454557,0.040498193,0.6803638,0.009692097,0.0140521815,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0
140,1337,0.08361314,0.02785353,0.99824893,0.097428486,0.051239986,0.96560997,0.010938215,0.011845951,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
141,1352,0.99563855,0.0023692958,0.71835804,0.0033054403,0.026682705,0.0113010565,0.0007766533,0.0025595776,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
142,1363,0.9718621,0.97727114,0.92858124,0.0060411827,0.011500839,0.97038054,0.0059342133,0.005795519,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
143,1370,0.8619291,0.12940247,0.8697723,0.0077880938,0.052558772,0.9695277,0.0011851896,0.0003035664,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
144,1383,0.9971021,0.99843615,0.05270784,0.04831498,0.38537157,0.02108684,0.00828649,0.004729664,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
145,1417,0.99274504,0.98966646,0.9897342,0.014332152,0.8952047,0.9910575,0.020110518,0.027112454,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
146,1421,0.99771994,0.3017343,0.0030441626,0.0015966782,0.0023577171,0.0062854425,0.0058277147,0.01170516,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
147,1423,0.998348,0.9517717,0.96250796,0.01786026,0.08364606,0.0036394743,0.0031896709,0.0023617235,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
148,1442,0.7393541,0.00074501836,0.09786752,0.3110772,0.00045619305,0.0025829205,0.00071359944,0.0043674945,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
149,1452,0.06961624,0.99589044,0.0013167748,0.9401989,0.042180654,0.013110976,0.01699278,0.014372012,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
150,1461,0.98621726,0.35647562,0.22385041,0.035006173,0.99413514,0.07628611,0.014578598,0.033184327,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
151,1469,0.9983878,0.0030367565,0.9401122,0.2632023,0.035218135,0.0032302253,0.0051120045,0.021334447,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
152,1471,0.19612929,0.002711887,0.9939137,0.77117735,0.002770548,0.32743758,0.004594673,0.012200326,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
153,1474,0.9937402,0.0010698513,0.011056075,0.3663524,0.0034236067,0.003527492,0.0032812296,0.021277325,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
154,1486,0.9959423,0.99951017,0.6850039,0.00941094,0.71233207,0.109402955,0.012869745,0.07114302,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
155,1491,0.048663713,0.0007728991,0.97817296,0.008856014,0.00430442,0.007358852,0.0022535694,0.0037829212,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
156,1494,0.9960387,0.7095762,0.120214775,0.0020994933,0.002220522,0.28700882,0.0009773806,0.0033377332,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
157,1496,0.9854613,0.08255029,0.9963343,0.010576166,0.26087973,0.9970727,0.014401681,0.017794287,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
158,1517,0.99605113,0.9915038,0.9899755,0.009063102,0.48697647,0.21463305,0.0037229608,0.0031253076,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
159,1518,0.9982987,0.07010632,0.8724405,0.0010420281,0.24209815,0.8159547,0.0016132327,0.0019177637,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
