id,text,view,vote,chapter,1,2,3,4,5,6,7,8
15.0,male yander x reader hề sát_nhân hắn đầu viết mong nhân_vật quyền_sở_hữu nam x nam nam x nam nam x nam nhắc 3 reader xưng y n chút yếu_tố kinh_dị máu đem ghi,283976.0,22742.0,67.0,True,True,False,True,False,False,False,False
16.0,phạm_tội hiện_trường liêu hung_thủ ngã phạm_tội hiện tràng lý liêu hung_thủ vô_hạn tứ nguyên đam mỹ hiện_đại vô_hạn lưu tình_cảm kinh_dị chủ thụ linh_dị thần quái 1vs1 văn_án phòng cụ phạm_tội tội_phạm hung_ác điện_thoại_di_động khúc mẹ dao phẫu_thuật khoa_học phấn_đấu dâi mỹ_lệ hứa lang chạm điện_thoại_di_động khúc mẹ dịch hiện_trường phạm_tội thành_viên hệ_thống chạy_thoát hung_thủ ký chủ báo_cáo phòng phát_sóng hệ_thống phòng phát_sóng hệ_thống chạy_thoát hung_thủ thành_viên cẩn_trọng kiếm hung_thủ hứa lang ngực hung_thủ thành_viên hung_thủ yêu_đương thành_viên hài báo_cáo hệ_thống chạy_thoát hung_thủ hứa lang nghiêm_túc hoàn_thành nhiệm_vụ hệ_thống hoàn_thành nhiệm_vụ gái giận hứa lang đem ngón miệng hung_thủ đầu ngón gái,378.0,57.0,30.0,False,True,False,True,False,False,False,False
17.0,cuồng sát night truyện_tranh việt trần quý trung team raw đẹp lưu 18,176623.0,5106.0,31.0,False,True,False,False,False,False,False,False
18.0,tập phim câu tui hẳn tập phim tập phim tập phim nổi_tiếng chứa hình_ảnh kinh_dị đẫm_máu nội_dung trẻ tui sưu_tầm câu ma thành_phố tui sưu_tầm mẫu sưu_tầm mạng tập phim câu thú_vị thành_phố mời tui lưu thơ tui trách_nhiệm đừng đánh tui tui vô_tội p bình bé nha bắn tim bắn tim googl facebook hạng hạng 2 kinh_dị 2 9 2018 hạng 27 2 2019 hạng 4 tập 8 4 2019,195681.0,11297.0,79.0,False,True,False,False,False,False,False,False
19.0,yander love death jack điên yêu hắn h sm vụ_án,141089.0,8979.0,41.0,True,True,False,False,False,False,False,False
20.0,học_viện vampir ver fic gốc học_viện ma_cà_rồng ban_đầu 6 cặp lượt cặp 5 cặp gốc cp câu tui giới_hạn đc tui chi_tiết 5 5 lạnh_lùng vui_vẻ ấm_áp nhẹ_nhàng siêu siêu nghịch thương nhẹ_nhàng đại_gia gia_tộc đền vampir tường xanh ma_thuật kéo giới trò_đùa định_mệnh bọn kim chủ_nhân vampir giới vô bí_ẩn lạnh_lẽo giới vampir kim bọn mục_đích vampir đùa sống vampir,30217.0,2840.0,70.0,False,False,False,True,False,False,False,False
21.0,xã ma_cà_rồng buông đời vĩnh_viễn thoát,579811.0,19116.0,29.0,False,True,False,False,False,False,False,False
22.0,chao chapter blood hoàn xã_hội hầu kim tha_thiết park sunghoon chán_ghét lừa lừa khứ park sunghoon đời_thể quên mong trừng_phạt hi vân nguyệt cp cp phụ 16 4 22 16 7 22 note toàn cốt_truyện giả_tưởng chất hư_cấu tổ_chức,15267.0,1912.0,77.0,True,False,True,True,False,False,False,False
23.0,truyện_tranh vết cắn ngào 2 trung tiến_hành dịch cập_nhật việt trung follow nha yêu,314092.0,4793.0,200.0,True,True,False,False,False,False,False,False
24.0,tình máu yêu máu kang taehyun fic viết lợi_nhuận tưởng_tượng pic fic quyền_sở_hữu,11203.0,1124.0,54.0,False,True,True,False,False,True,False,False
25.0,x reader máu chết mayb ooc,4611.0,362.0,9.0,False,True,False,False,False,False,False,False
26.0,go đm khế_ước huyết_tộc điển_hình tôn tôn 6 phiên ngoại_thể đam mỹ hiện_đại phương_tâi vampir sủng hào môn gia dưỡng_thành niên thượng 1v1 chủ thụ kim đề_cử,1404.0,180.0,8.0,False,False,False,True,False,False,False,False
27.0,dream giấc_mộng đái vực tag fantasi vampir nhân thú r18 coupl x niên hạ coupl phụ x x x x child quyền tác_phẩm lí,5766.0,410.0,13.0,False,False,False,True,False,False,False,False
28.0,geminifourth cắn đầu ngón ver gốc tô cảnh nhàn ngữ com lắm,12580.0,1236.0,70.0,True,False,False,False,False,False,False,False
29.0,nam lân cẩm lý hạ tiểu tag hiện_đại vườn_trường sống hàng mai_trúc mã si hán niên hạ ẩn quỷ súc công x gia vụ song thụ sinh_tử nhẹ_nhàng tình_cảm h_văn trích_đoạn gan phương khóc cười giọng ngược khuôn_mặt thành đoạn miệng nằm vất_vả giường nằm giường chại mua đồ vặt ngờ siêu thi trời mưa mưa áo ngắn thấm đành mưa kết quý tác ràng giường gái chân đứng hai thuyền hắn chả sợ copi nhầm mục_đích đọc offlin cc ghi_công phi thương_mại tương,13365.0,385.0,64.0,True,False,False,True,False,False,False,False
30.0,đôi mắt màu máu đọc viết otp mong vui chỗ toxic lười chap tuỳ độ,8319.0,1483.0,40.0,False,True,False,False,False,False,False,False
31.0,bhtt hoàn tim h nàng trốn_thoát isabella suốt nàng_thể sống sống kiểm_soát nhiên sống nàng hề gái mẹ nàng buộc nàng kết_hôn nàng rơi nàng địa_ngục địa_ngục isabella liệu nàng hy_sinh tình_yêu thể_xác món đồ editor viết nguy_hiểm công biến_thái chương_văn hoàn 9 ngoại 16 h kết cảnh h hơi thô sở cố_gắng d enjoy,42667.0,1719.0,78.0,False,False,False,True,False,False,False,False
32.0,cổ_tích đơn_giản,11641.0,1055.0,56.0,False,False,False,False,False,True,False,True
33.0,đm phong_thần trò vô_hạn c1 beta đầu hồ ngư tiêu cũ phong_thần trò kinh_dị fandom gọi biên_tập đam mỹ vô_hạn lưu chủ thụ phát_sóng linh_dị thần quái vả mặt 1v1 vô thân bạch nguyệt quang np incest công thụ tập ngoại giới_thiệu bạch liễu trò kinh_dị phát_sóng dừng chủng loài quái_vật sát đầu coi bạch liễu ma đột_nhiên lôi bọn trò chào_mừng vị thần bạch liễu mừng ngài khủng_bố thần_minh mỹ_nhân công x mê tiền hơi điên thụ câu giới_thiệu tóm_tắt max trở thôn tân thủ dàn tuyển chức nỗ_lực dựng nghiệp hai bàn trắng cấm ver repost 2 200 sourc link content info wp page detail wp wp origin,1528973.0,210892.0,200.0,False,False,False,True,False,False,False,False
34.0,xuyên pháp_sư kinh_dị lãng_mạn pháp_sư,29244.0,3650.0,124.0,True,True,True,False,False,False,False,False
35.0,giả o cắn hảo đam mỹ editor lầu học_đường đam mỹ abo yêu ngốc bạch 1vs1 song khiết văn_án choi phát_hiện thân_phận chăm omega tàn_tật omega khóc giả khóc omega nắng học lớp thể_chất giả nắng omega phát tình giả chút nóng giáo thảo moon soái chân gia chứng ghét o omega toàn trường dám mặt hắn mãi lớp hắn hắn đùa mãi thành nhịn thơm cắn choi gay bại_lộ,151273.0,12770.0,77.0,False,False,False,True,True,True,False,True
36.0,thiên quan tứ phúc mặc hương đồng linh_dị thần quái yếu_tố tiên hiệp tu chân c thiên r địa quỷ thụ 1v1 chậm nhiệt chủ thụ toàn_văn hoàn chương_văn 5 ngoại văn_án cũ khắp đất trời nổi_tiếng khắp giới văn_án nhân_viên đại quỷ giới kìa,556209.0,26038.0,153.0,False,False,False,True,False,False,False,False
37.0,tống nghệ kinh_dị debut center hán_việt kinh c vị xuất đạo nghịch vũ vô_hạn lưu sảng_văn đam mỹ 1v1 chủ thụ hiện_đại đô_thị phát_sóng editor thuyền,96696.0,14606.0,88.0,False,False,False,True,False,False,False,False
38.0,giải cửu thập hạ giải cửu thập hạ 80 5 ngoại gương vỡ lành trinh_thám phá_án đăng_tải mạng văn_học giang hội quy kiểm_soát vận_mệnh,9284.0,1327.0,83.0,False,True,False,True,False,False,False,False
39.0,rắn nam hoan nữ lưng cổ khát vũ hán_việt xà nam hoan nữ bối hậu đích cổ khát vũ ndmot99 độ 8 linh_hồn quấn thân 2 sinh 3 mặt dâi huyết xà 4 5 tân_hôn kỳ lạ 6 tình_yêu 7 8 cốt huyết xà đàn hoàn văn_án đừng ghi câu siêu_nhiên cặp_đôi đừng hoảng_sợ thẳng lực siêu_nhiên dần nằm tầm kiểm_soát bụng lớp da động nhải hố 20 10 2022 lấp hố 10 11 2022 paid,187904.0,6664.0,62.0,True,True,False,False,False,True,False,False
40.0,nhóc thương nuôi đè viễn nguyên đam mỹ chủ thụ niên hạ dưỡng_thành cứu_rỗi 1v1 tình hữu độc thiết_lập mỹ_nhân dịu_dàng bề lạnh_nhạt thụ bề ngây_thơ thương thủ_đoạn công cre ảnh giang,41954.0,4147.0,64.0,True,False,False,True,False,False,False,False
41.0,đá chanh tuyết đôi mắt màu hàng hơi khẽ huy nhẹ_nhàng tiến mùi hương chẳng_thể diễn_tả lẽ hương men sâu_thẳm cõi tình_cảm huy nhiên vai đôi bàn eo chất giọng trầm kẻ mặt gió xuân thổi nhẹ tai trịnh hữu huy suy đấi cố_gắng đầu_óc yêu ngoại_trừ trịnh hữu huy de bìa đá chanh tuyết nằm chuỗi,1511227.0,61617.0,77.0,True,False,True,False,False,True,False,True
42.0,giả uống định chối liền uống ly đồng hẹn_hò hoàng đáp cười đoạn vươn cởi hai áo trông hình xăm bướm xăm hình thừa cố áo đẹp ánh đèn phòng bao chiếu hình xăm bướm màu đen cánh bay dường khát_vọng bướm hoàng cười giải khánh vy phá thành bướm xấu_xí cảm_giác thoát vỏ bọc hoàng mơ_hồ xông tâm_trí thân thành_công giới viết 20 8 2023 cover,416507.0,19137.0,35.0,True,False,True,False,False,True,False,True
43.0,bad boy yêu nhầm bad teenfic vô_tri đọc giải_trí câu giới_thiệu thua tóm_tắt bối_cảnh teenfic học_đường cảm_hứng 100 siêu cũ 1000 tình_tiết quen viết 2020 góc tuyến nhân_vật phụ tóm_tắt nội_dung câu tình_yêu giới ủng_hộ hai trẻ 17 đời sóng_gió dây_dưa 103 nam_nữ nguỵ red hơi xanh red nhân_vật xây_dựng kiểu xưa cũ tác hướng đọc teenfic đời đầu nhấn 1000 hường phấn trời cũ xôi 10 nhân_vật phản_diện hoàn mỹ tình_tiết ảo tung đông viết drama vũ_trụ liên_hệ xả stress viết vô_tri ảo thoả_mãn sở gu đọc_thể teenfic tác_phẩm nghiêm_túc đông tiêu_chuẩn xã_hội cân_nhắc não đọc chân_thành đồng ver,475670.0,15673.0,120.0,True,False,True,False,False,True,False,True
44.0,việt quất đá uống mua việt quất đá nhầm ánh_mắt móc mắt đăng 08 09 2023,78702.0,6073.0,51.0,True,False,True,False,True,True,False,True
45.0,hoàn mắt nam thần e khương đích bàn tử editor 70 gốc gốc hoàn_văn 33 phiên ngoại hoàn 08 08 2023 26 12 2023,275646.0,20931.0,71.0,True,False,False,False,False,True,False,False
46.0,cá trời độ 16 chống lưng sợ chống nổi chống nổi mạng bảo_vệ,19837.0,1345.0,11.0,True,False,True,False,True,True,False,False
47.0,tiết lớp thể_dục hoàng mệt_mỏi dựa thơm mùi hương đổi sữa hoàng liu bảo mài mùi kia tao đổi ngón nghịch mấi tóc bảo bảo mài xinh mài xinh kiểu m d y sai mài hút hút kiểu trời đáp ánh nắng nhẹ chiếu thẳng bàn 2 đứa mắt mê vẻ yêu_kiều áp đan lẫn chút nguy_hiểm tâm hoàng cúi hôn nhẹ tóc tao mài chút dừng khoảnh_khắc khoảnh_khắc ánh_mắt tuyệt đẹp đấi viết 6 8,51310.0,2521.0,47.0,True,False,False,False,True,True,False,False
48.0,đm hoàn sĩ giang thai đối_thủ hán_việt giang tha hoài liễu tử đối_đầu đích tương mưa wattpad hoàn_thành 89 13 ngoại xong 01 03 2023 10 07 nguyên đam mỹ hiện_đại tình_cảm sủng sinh cường cường hoan_hỉ oan_gia chủ thụ nhẹ_nhàng đô_thị tình_duyên kim đề_cử 1v1 thị_giác nam chủ tinh giang x thẩm phương dục lạnh_lùng nữ_vương thụ x trẻ trâu diễn sâu trung khuyển công 60 đồng_tác_giả vui đừng,1626107.0,103005.0,103.0,False,False,False,False,False,True,False,False
49.0,đm học ngoan hạnh đam mỹ hiện_đại học_đường sủng trùng sinh chủ thụ 1v1 cool guy tàn_nhẫn vô_tình nóng lạnh học_sinh giỏi công x nỗ_lực học ngoan đại yang hồ phóng_túng lưu_manh thụ độ 132 4 ngoại trạng_thái tiến_hành đồng_tác_giả dựa mục_đích phi thương_mại vui reup hình_thức,127727.0,12790.0,111.0,True,False,False,True,False,True,False,False
50.0,đam mỹ dựa tỏ_tình thông quan trò chết_chóc gốc hán_việt thông quan cầu sinh giang hoàn_thành vô_hạn lưu đam mỹ thụ phát_sóng 1v1 đào hố 23 7 2023,10024.0,1703.0,28.0,False,False,False,True,False,False,False,False
51.0,hoạ lựa kha tầm hôm đường trai mắc mưa đông_cung đồ dưng chui thẳng vô tranh mục dịch nhiên nhân_vật tranh kha tầm hai mắt đông_cung đồ mục dịch nhiên liếc nhắm_mắt nằm,1651532.0,172952.0,200.0,False,True,False,True,False,False,False,False
52.0,đam mỹ kinh_dị hài_hước hiện_đại trap thuỷ_văn cường công x cường thụ công chết x thụ bình_tĩnh công gốc hoàn 8 phiên ngoại,30107.0,1707.0,54.0,False,True,False,True,False,False,False,False
53.0,taekook gào_thét nguyền kim tháp đam mỹ gào_thét beta vẽ tranh bìa k huyền huyễn bối_cảnh cập cổ_đại kim tháp nhân_vật kim taehyung x jeon jungkook phối_hợp diễn rắn ma_quỷ linh_tinh chó mèo màu trắng v nuôi trailer watch v văn_án tương_lai vô đẹp sống_đời lương_thiện thần quyết_định ngài móc trái_tim chết bàn câu diễn hai ngàn nguyền kéo hai ngàn đái kim tháp vô sợ đừng đừng đừng nghỉ vị thần ôi jungkook lỡ chân kim tháp trốn chại quái_vật sống,1579931.0,151382.0,132.0,False,False,True,True,False,False,False,False
54.0,hoạ phố 02 đường khả_năng cửu tử kiếm sinh vũ_trụ lẫn,765298.0,84095.0,183.0,False,True,False,True,False,False,False,False
55.0,2 đm phong_thần trò vô_hạn phong_thần trò vô_hạn cũ phong_thần trò kinh_dị fandom gọi hồ ngư tiêu biên_tập đam mỹ vô_hạn lưu chủ thụ phát_sóng linh_dị thần quái vả mặt 1v1 vô thân bạch nguyệt quang np incest công thụ tập ngoại giới_thiệu bạch liễu trò kinh_dị phát_sóng dừng chủng loài quái_vật sát đầu coi bạch liễu ma đột_nhiên lôi bọn trò chào_mừng vị thần bạch liễu mừng ngài khủng_bố thần_minh mỹ_nhân công x mê tiền hơi điên thụ câu giới_thiệu tóm_tắt max trở thôn tân thủ dàn tuyển chức nỗ_lực dựng nghiệp hai bàn trắng cấm ver repost,344087.0,50422.0,178.0,False,False,False,True,False,False,False,False
56.0,yêu phu thú thân bách vô cấm kỵ khát vũ tạm dịch hôn_nhân yêu phu cấm kỵ khát vũ ndmot99 độ 20 nhải hố 02 06 2023,425177.0,12391.0,185.0,False,True,False,False,False,True,False,False
57.0,chết_chóc tâi tử_thể đam mỹ hiện_đại huyền huyễn tâm_lý phá_án tiểu_thuyết trinh_thám kinh_dị cường x cường công chết x thụ bình_tĩnh công thuỷ_văn nhân_vật nguyễn nam chúc lâm thu thạch văn_án kì_lạ boss mèo cưng bế lâm thu thạch phát_hiện xung_quanh bình cửa phát_hiện bình biến thành dãi hai đầu mười hai sắt xưa nguyễn nam chúc lâm thu thạch chăm vực sâu vực sâu chăm lâm thu thạch xong lâm chút dự đứng cạnh vực sâu kéo khoá quần nguyễn nam chúc mau kéo quần giả gái chấp mời lùi p toàn 100 gốc sai_lầm mong nhắc_nhở sửa nha đừng gạch đá tổn_thương,6303.0,337.0,34.0,False,True,False,True,False,True,False,False
58.0,câu kinh_dị trường vô_hạn lưu câu kinh_dị trường du ngư văn_án lâm dị thi lựa trường học trường đại_học trường đại_học dòng viết học lâm dị tiếc trường đại_học kỹ_thuật phi nhiên,84619.0,11639.0,118.0,False,True,False,True,False,False,False,False
59.0,bh việt tâm lạnh thể_hiện đại tâm_linh kinh_dị ân_oán đời bối_cảnh miền tâi sông lạnh_lùng quỷ công dịu_dàng thụ đái sông lạnh_lẽo lạnh_lẽo kém chết báo_thù nàng gái kẻ nhẫn_tâm giết trò_đùa trời trốn chại xong,61495.0,6493.0,39.0,False,True,True,False,False,True,False,True
60.0,đam mỹ ám vô onlin nguyệt quang vật ngữ nguyệt quang vật đam mỹ võng du 1vs1 cường cường oan_gia nhân_vật vũ bắc hoàng minh x hàn phi tường tri hoả ám diễm tiến_độ gốc hoàn_thành 3 quyển ngoại com da onlin,114565.0,2296.0,5.0,False,False,False,True,False,False,False,False
61.0,đm dật giả bạch vân thể_hiện đại vườn_trường 11 ngược cuồng ngạo mỹ cường công x ôn_nhu si_tình thụ tần phi dương x diệp sâm 10 2 phiên ngoại đăng chất đọc offlin xoá,57919.0,1426.0,13.0,False,False,False,True,False,True,False,False
62.0,broken soul parent die scott younger sibl forc live abus uncl day pass protect brother sister mean put harm way didn count bump sexi footbal player interest nathan o popular boy star quarterback rich famili want friend want girl shi new girl want feel protect doesn know want chanc happen abus get wors nathan start notic abl save sibl complic life tear relationship apart fast pace drama teenag adult fast show import famili contain languag abus sexual content updat begin isn best work promis get better bare write style chang bit m lazi rewrit coupl chapter enjoy,379382.0,7740.0,56.0,True,True,False,False,False,False,False,True
63.0,gỡ sĩ cố tử gỡ sĩ cố tử thể_hiện đại cưới yêu nam sĩ nữ sạch nam hơi ngược tí nhẹ_nhàng ấm_áp độ 05 ngoại phục_vụ nhu_cầu đọc offlin liên_hệ giải_quyết,362624.0,7554.0,59.0,False,False,False,False,False,True,False,False
64.0,đam mỹ hoàn mượn vu triết mượn vu triết độ chương_văn 2 phiên ngoại_văn án chuyên viết kinh_dị đụng niên xưng quỷ kinh_dị thần_bí quen kiểu văn_án chân ghế nhắn_nhủ chút giọng thức viết văn_án kết chẳng ho kiểu chữ ảnh bìa ảnh bìa ngữ chang mắt nhầm chữ kiến_thức hạn lỗi vui comment giúp,124031.0,8392.0,63.0,False,False,False,True,False,False,False,False
65.0,bh hoàn chủ_tịch viết chữ 2 mười sáu trưởng mã chủ_tịch viết chữ kun hoàn độ 101 chương_thể bách_hợp sở tô hạo trường ninh,623765.0,35561.0,102.0,False,False,False,True,False,False,False,False
66.0,alpha secret mate hadley live except normal life discov half werewolf hadley boyfriend attack join pack uncov new world hadley biolog father mysteri werewolf discov threaten live mate largest pack contin 3rd place award,337309.0,12199.0,60.0,True,True,True,False,False,False,False,False
67.0,hoàn trung khuyển ngôn tình trọng sinh cung đấu cổ_đại cung_quảng hằng trạng_thái nhân_vật liễu đường tần thúc vị hoàng_hậu tiến cung sống chức thái_hậu triều mười mấi vị tiểu hoàng_đế long cánh ban chết thái_giám tổng quản nàng đường sống nàng chết thái_hậu nương_nương tình chết dám thành trọng sinh trở thái_hậu nương_nương quyết_định đối_xử hắn nàng dần hai trái_tim hai đập nàng quyết_định đuổi cảm_giác câu vị thái_hậu trẻ trung khuyển thái_giám âm lãnh biến_thái cố_chấp thầm mến chủ tử địa_vị,75452.0,3029.0,65.0,True,False,False,False,False,False,False,False
68.0,better blair life plan got sort boyfriend great famili friend futur plan hunter doesn clue want life know includ hunter move blair fresh famili issu drink problem caus lot problem blair life friend quickli leav wonder live finish,206122.0,4846.0,41.0,True,False,False,False,False,False,False,False
69.0,tình lee warn tục não chi_tiết máu bạo_lực sản_phẩm trí_tưởng tượng đời thực,,,,False,False,True,False,False,False,False,False
70.0,diệp lâm x trang pháp seri chồng chồng seri real life viết otp ngừng,,,,False,False,False,True,False,False,False,False
71.0,taekook abo mùi hương 17 7 2023 kết_thúc,300786.0,28091.0,73.0,False,False,False,True,False,False,False,False
72.0,kim ngốc kim tiểu_thư kim ni bất_đắc_dĩ xưa cố nàng cưới kim trí tú,167585.0,15337.0,52.0,True,True,False,False,False,False,False,False
73.0,nhặt bé nho gấu viết tình_yêu đẹp đạp gió rẽ sóng anti mong đừng buông cay_đắng ghét nha,72318.0,6216.0,38.0,True,True,False,False,False,True,False,False
74.0,taekook bắt_nạt bắt đứng đừng bắt_nạt sai tao bắt_nạt bắt_nạt tao coupl kth x jjk fic chất tưởng_tượng đồng ver,516540.0,1601.0,2.0,True,False,True,True,False,False,False,False
75.0,taekook abo đừng hôn yêu ơn đừng hôn lỡ nghiện bé yêu coupl kth x jjk fic chất tưởng_tượng đồng ver,129921.0,8273.0,32.0,True,False,True,True,False,False,False,False
76.0,bhtt lão công giả trí lão công giả trí bách_hợp song khiết sủng sắc 1v1 sủng tình hữu độc trạng_thái hoàn_thành vật phó hạ x uyển ninh,160677.0,5144.0,49.0,False,False,False,True,False,False,False,False
77.0,rượu sữa gemini fourth fic hai chốn xây_dựng lưu ver phép,67177.0,8434.0,40.0,False,False,False,True,False,False,False,False
78.0,đụng nhầm trùm warn yếu_tố bạo_lực bắt_cóc vui cân_nhắc đọc coupl pondphuwin joongdunk geminifourth văn_án fourth sống học_tập bình đột_nhiên dạo gemini hắn kiếm mặc fourth tồn hắn_ta trai đánh mạch gemini thù trớ_trêu thay đánh nhầm đánh nhầm trùm trường dường rắc_rối thân dường lành sinh_viên,726437.0,84989.0,94.0,False,False,True,True,False,False,False,False
79.0,xuyên nam chủ phản_diện hư hán_việt vai ác nam chủ xấu hố 29 07 2022 lấp hố văn_án nội_dung tóm_tắt thân vị_hôn_thê pháo hôi nam np chết ngu hoan nam_nữ hệ_thống hợp hoan lựa nhiệm_vụ chủ tuyến hợp hoan nhiệm_vụ hoàn_thành tâm nguyện định mục_tiêu nam vai ác công lược tan_vỡ thiết_lập nhân_vật 2 công lược công lược công lược kế_hoạch tình_yêu pháo hôi nghịch tập nguyên nữ chủ ngừng vai ác nam đẩi ngã phi lợi_nhuận đồng_tác_giả convert vui quyền gỡ đăng wattpad mong ủng_hộ đọc cám_ơn,403029.0,14946.0,56.0,True,False,False,False,False,True,False,False
80.0,đm nhân_vật phản_diện vả mặt hào_quang nhân_vật nhân_vật phản_diện vả mặt hào_quang nhân_vật hắc xuyên tắc editor linh thiên tiêu thảo ami nhi hạ uyển beta min nhi cua đăng wordpress trang cắp đăng set pass set pass link wordpress team reup team vườn trái gốc hoàn xong 31 12 2021 đăng xong 31 2022 đăng 29 5 2020 link vườn com qt raw giang phép đi_thể khoái xuyên chủ thụ hệ_thống hắc_hoá bạo_lực cuồng thụ truy thê trung khuyển công 1x1 cường cường sảng_văn vả mặt cp thời x nhiếp gia văn_án nhiếp gia kỷ tinh_tế y ôn_nhu thiện lương cứu sống vô thân cực_phẩm tổ y ép giới ác y hình luân_hồi vô_tận ôn_nhu y phá nát thiện y hắc_hoá hệ_thống y tổ hack thay nhiếp gia khôi_phục y hắc,686569.0,69111.0,,False,False,False,True,False,False,False,False
