id,text,view,vote,chapter,1,2,3,4,5,6,7,8
16.0,liêu hung_thủ ngã hiện lý liêu hung_thủ vô_hạn tứ nguyên đam mỹ hiện_đại vô_hạn lưu tình_cảm kinh_dị chủ thụ linh_dị thần quái 1vs1 văn_án phòng khúc mẹ dao hứa lang chạm khúc mẹ dịch thành_viên hệ_thống chạy_thoát hung_thủ ký chủ phòng phát_sóng hệ_thống phòng phát_sóng hệ_thống chạy_thoát hung_thủ thành_viên kiếm hung_thủ hứa lang ngực hung_thủ thành_viên hung_thủ yêu_đương thành_viên hài hệ_thống chạy_thoát hung_thủ hứa lang nghiêm_túc hoàn_thành nhiệm_vụ hệ_thống hoàn_thành nhiệm_vụ gái giận hứa lang đem ngón miệng hung_thủ đầu ngón gái,378.0,57.0,30.0,False,True,False,True,False,False,False,False
17.0,cuồng sát night truyện_tranh việt trần quý trung team raw đẹp lưu 18,176623.0,5106.0,31.0,False,True,False,False,False,False,False,False
18.0,tập phim câu tui hẳn tập phim tập phim tập phim nổi_tiếng chứa kinh_dị nội_dung trẻ tui sưu_tầm câu ma thành_phố tui sưu_tầm mẫu sưu_tầm mạng tập phim câu thú_vị thành_phố mời tui lưu thơ tui trách_nhiệm đừng đánh tui tui p bình bé nha tim tim googl facebook hạng hạng 2 kinh_dị 2 9 2018 hạng 27 2 2019 hạng 4 tập 8 4 2019,195681.0,11297.0,79.0,False,True,False,False,False,False,False,False
19.0,yander love death jack điên yêu hắn h sm vụ_án,141089.0,8979.0,41.0,True,True,False,False,False,False,False,False
20.0,học_viện vampir ver fic gốc học_viện ma_cà_rồng 6 cặp lượt cặp 5 cặp gốc cp câu tui tui chi_tiết 5 5 lạnh_lùng vui_vẻ ấm_áp nhẹ_nhàng siêu siêu nghịch thương nhẹ_nhàng gia_tộc vampir tường xanh kéo giới định_mệnh bọn kim vampir giới vô bí_ẩn lạnh_lẽo giới vampir kim bọn mục_đích vampir đùa sống vampir,30217.0,2840.0,70.0,False,False,False,True,False,False,False,False
21.0,xã ma_cà_rồng buông đời vĩnh_viễn thoát,579811.0,19116.0,29.0,False,True,False,False,False,False,False,False
22.0,chao chapter blood hoàn xã_hội hầu kim park chán_ghét lừa lừa khứ park quên mong hi vân nguyệt cp cp phụ 16 4 22 16 7 22 note toàn cốt_truyện giả_tưởng chất hư_cấu tổ_chức,15267.0,1912.0,77.0,True,False,True,True,False,False,False,False
23.0,truyện_tranh cắn ngào 2 trung tiến_hành dịch cập_nhật việt trung follow nha yêu,314092.0,4793.0,200.0,True,True,False,False,False,False,False,False
24.0,tình máu yêu máu fic viết lợi_nhuận tưởng_tượng fic,11203.0,1124.0,54.0,False,True,True,False,False,True,False,False
25.0,x reader máu chết mayb ooc,4611.0,362.0,9.0,False,True,False,False,False,False,False,False
26.0,go đm khế_ước tôn tôn 6 phiên đam mỹ hiện_đại vampir sủng hào môn gia dưỡng_thành niên thượng 1v1 chủ thụ kim đề_cử,1404.0,180.0,8.0,False,False,False,True,False,False,False,False
27.0,dream đái vực tag fantasi vampir nhân thú coupl x niên hạ coupl phụ x x x x child quyền tác_phẩm lí,5766.0,410.0,13.0,False,False,False,True,False,False,False,False
28.0,geminifourth cắn đầu ngón ver gốc tô cảnh ngữ com lắm,12580.0,1236.0,70.0,True,False,False,False,False,False,False,False
29.0,nam cẩm lý hạ tiểu tag hiện_đại vườn_trường sống hàng mai_trúc mã si niên hạ ẩn quỷ công x gia vụ song thụ sinh_tử nhẹ_nhàng tình_cảm h_văn trích_đoạn gan phương khóc cười giọng ngược khuôn_mặt thành đoạn miệng nằm giường nằm giường chại mua đồ ngờ siêu thi trời mưa mưa áo ngắn thấm đành mưa kết quý tác ràng giường gái chân đứng hai hắn chả sợ copi nhầm mục_đích đọc offlin cc ghi_công phi thương_mại tương,13365.0,385.0,64.0,True,False,False,True,False,False,False,False
30.0,đôi mắt màu máu đọc viết otp mong vui chỗ lười chap tuỳ độ,8319.0,1483.0,40.0,False,True,False,False,False,False,False,False
31.0,bhtt hoàn tim h nàng isabella suốt sống sống kiểm_soát nhiên sống nàng hề gái mẹ nàng buộc nàng kết_hôn nàng rơi nàng địa_ngục địa_ngục isabella liệu nàng tình_yêu thể_xác món đồ editor viết nguy_hiểm công biến_thái chương_văn hoàn 9 ngoại 16 h kết cảnh h hơi sở cố_gắng d enjoy,42667.0,1719.0,78.0,False,False,False,True,False,False,False,False
32.0,cổ_tích đơn_giản,11641.0,1055.0,56.0,False,False,False,False,False,True,False,True
33.0,đm trò vô_hạn beta đầu hồ ngư tiêu cũ trò kinh_dị fandom gọi biên_tập đam mỹ vô_hạn lưu chủ thụ phát_sóng linh_dị thần quái vả mặt 1v1 vô thân bạch nguyệt quang np incest công thụ tập ngoại giới_thiệu bạch liễu trò kinh_dị phát_sóng dừng chủng loài quái_vật sát đầu coi bạch liễu ma đột_nhiên lôi bọn trò chào_mừng vị thần bạch liễu ngài khủng_bố mỹ_nhân công x mê tiền hơi điên thụ câu giới_thiệu tóm_tắt max trở thôn tân thủ chức nghiệp hai bàn trắng cấm ver repost 2 200 sourc link content wp page detail wp wp origin,1528973.0,210892.0,200.0,False,False,False,True,False,False,False,False
34.0,xuyên kinh_dị lãng_mạn,29244.0,3650.0,124.0,True,True,True,False,False,False,False,False
35.0,giả o cắn hảo đam mỹ editor học_đường đam mỹ abo yêu ngốc bạch 1vs1 song khiết văn_án phát_hiện thân_phận chăm omega omega khóc giả khóc omega nắng học lớp giả nắng omega phát tình giả chút nóng giáo thảo moon soái chân gia chứng ghét o omega toàn trường dám mặt hắn mãi lớp hắn hắn đùa mãi thành nhịn thơm cắn gay,151273.0,12770.0,77.0,False,False,False,True,True,True,False,True
36.0,thiên quan tứ phúc mặc hương đồng linh_dị thần quái yếu_tố tiên hiệp tu chân c thiên r địa quỷ thụ 1v1 chậm chủ thụ hoàn chương_văn 5 ngoại văn_án cũ khắp đất trời nổi_tiếng khắp giới văn_án nhân_viên đại quỷ giới,556209.0,26038.0,153.0,False,False,False,True,False,False,False,False
37.0,tống kinh_dị debut hán_việt kinh c vị xuất đạo nghịch vũ vô_hạn lưu sảng_văn đam mỹ 1v1 chủ thụ hiện_đại đô_thị phát_sóng editor,96696.0,14606.0,88.0,False,False,False,True,False,False,False,False
38.0,giải cửu thập hạ giải cửu thập hạ 80 5 ngoại gương vỡ lành trinh_thám phá_án đăng_tải mạng giang hội quy kiểm_soát,9284.0,1327.0,83.0,False,True,False,True,False,False,False,False
39.0,rắn nam hoan nữ lưng cổ vũ hán_việt nam hoan nữ hậu đích cổ vũ độ 8 linh_hồn quấn thân 2 sinh 3 mặt huyết 4 5 kỳ lạ 6 tình_yêu 7 8 cốt huyết đàn hoàn văn_án đừng ghi câu cặp_đôi đừng thẳng lực dần nằm tầm kiểm_soát bụng lớp da động nhải hố 20 10 2022 lấp hố 10 11 2022 paid,187904.0,6664.0,62.0,True,True,False,False,False,True,False,False
40.0,nhóc thương nuôi đè viễn nguyên đam mỹ chủ thụ niên hạ dưỡng_thành 1v1 tình hữu độc mỹ_nhân dịu_dàng bề lạnh_nhạt thụ bề ngây_thơ thương thủ_đoạn công cre ảnh giang,41954.0,4147.0,64.0,True,False,False,True,False,False,False,False
41.0,đá tuyết đôi mắt màu hàng hơi khẽ huy nhẹ_nhàng tiến mùi hương chẳng_thể lẽ hương men tình_cảm huy nhiên vai đôi bàn eo chất giọng trầm kẻ mặt gió xuân nhẹ tai hữu huy suy đấi cố_gắng yêu hữu huy de bìa đá tuyết nằm,1511227.0,61617.0,77.0,True,False,True,False,False,True,False,True
42.0,giả uống định chối liền uống ly đồng hoàng đáp cười đoạn cởi hai áo trông hình hình thừa cố áo đẹp ánh phòng bao hình màu đen cánh bay dường hoàng cười giải phá thành cảm_giác thoát hoàng thân thành_công giới viết 20 8 2023 cover,416507.0,19137.0,35.0,True,False,True,False,False,True,False,True
43.0,bad boy yêu nhầm bad đọc giải_trí câu giới_thiệu tóm_tắt bối_cảnh học_đường cảm_hứng 100 siêu cũ 1000 tình_tiết quen viết 2020 góc tuyến nhân_vật phụ tóm_tắt nội_dung câu tình_yêu giới ủng_hộ hai trẻ 17 đời nam_nữ nguỵ red hơi xanh red nhân_vật xây_dựng kiểu xưa cũ tác hướng đọc đời đầu nhấn 1000 trời cũ 10 nhân_vật phản_diện hoàn mỹ tình_tiết đông viết drama vũ_trụ viết thoả_mãn sở gu tác_phẩm nghiêm_túc đông xã_hội cân_nhắc não đọc chân_thành đồng ver,475670.0,15673.0,120.0,True,False,True,False,False,True,False,True
44.0,việt đá uống mua việt đá nhầm ánh_mắt mắt đăng 08 09 2023,78702.0,6073.0,51.0,True,False,True,False,True,True,False,True
45.0,hoàn mắt nam thần e khương đích bàn tử editor 70 gốc gốc 33 phiên ngoại hoàn 08 08 2023 26 12 2023,275646.0,20931.0,71.0,True,False,False,False,False,True,False,False
46.0,cá trời độ 16 chống lưng sợ chống nổi chống nổi mạng bảo_vệ,19837.0,1345.0,11.0,True,False,True,False,True,True,False,False
47.0,tiết lớp hoàng mệt_mỏi dựa thơm mùi hương đổi hoàng bảo mài mùi kia tao đổi ngón nghịch mấi tóc bảo bảo mài mài kiểu m d y sai mài hút hút kiểu trời đáp ánh nắng nhẹ thẳng bàn 2 đứa mắt mê vẻ áp đan lẫn chút nguy_hiểm tâm hoàng hôn nhẹ tóc tao mài chút dừng khoảnh_khắc khoảnh_khắc ánh_mắt tuyệt đẹp đấi viết 6 8,51310.0,2521.0,47.0,True,False,False,False,True,True,False,False
48.0,đm hoàn sĩ giang thai đối_thủ hán_việt giang tha hoài liễu tử đích tương mưa wattpad hoàn_thành 13 ngoại xong 01 03 2023 10 07 nguyên đam mỹ hiện_đại tình_cảm sủng sinh cường cường hoan_hỉ oan_gia chủ thụ nhẹ_nhàng đô_thị tình_duyên kim đề_cử 1v1 thị_giác nam chủ tinh giang x thẩm phương dục lạnh_lùng thụ x trẻ diễn sâu trung khuyển công 60 đồng_tác_giả vui đừng,1626107.0,103005.0,103.0,False,False,False,False,False,True,False,False
49.0,đm học ngoan đam mỹ hiện_đại học_đường sủng trùng sinh chủ thụ 1v1 cool guy tàn_nhẫn vô_tình nóng lạnh học_sinh giỏi công x học ngoan đại yang hồ thụ độ 4 ngoại trạng_thái tiến_hành đồng_tác_giả dựa mục_đích phi thương_mại vui reup hình_thức,127727.0,12790.0,111.0,True,False,False,True,False,True,False,False
50.0,đam mỹ dựa tỏ_tình thông quan trò chết_chóc gốc hán_việt thông quan cầu sinh giang hoàn_thành vô_hạn lưu đam mỹ thụ phát_sóng 1v1 đào hố 23 7 2023,10024.0,1703.0,28.0,False,False,False,True,False,False,False,False
51.0,hoạ lựa kha tầm hôm đường trai mắc mưa đồ chui thẳng vô tranh mục dịch nhiên nhân_vật tranh kha tầm hai mắt đồ mục dịch nhiên nằm,1651532.0,172952.0,200.0,False,True,False,True,False,False,False,False
52.0,đam mỹ kinh_dị hài_hước hiện_đại trap cường công x cường thụ công chết x thụ bình_tĩnh công gốc hoàn 8 phiên ngoại,30107.0,1707.0,54.0,False,True,False,True,False,False,False,False
53.0,taekook kim đam mỹ beta vẽ tranh bìa k huyền huyễn bối_cảnh cổ_đại kim nhân_vật kim taehyung x jeon jungkook phối_hợp diễn rắn ma_quỷ chó mèo màu trắng v nuôi watch v văn_án tương_lai vô đẹp sống_đời thần quyết_định ngài trái_tim chết bàn câu diễn hai ngàn kéo hai ngàn đái kim vô sợ đừng đừng đừng vị thần jungkook lỡ chân kim trốn chại quái_vật sống,1579931.0,151382.0,132.0,False,False,True,True,False,False,False,False
54.0,hoạ 02 đường khả_năng cửu tử kiếm sinh vũ_trụ lẫn,765298.0,84095.0,183.0,False,True,False,True,False,False,False,False
55.0,2 đm trò vô_hạn trò vô_hạn cũ trò kinh_dị fandom gọi hồ ngư tiêu biên_tập đam mỹ vô_hạn lưu chủ thụ phát_sóng linh_dị thần quái vả mặt 1v1 vô thân bạch nguyệt quang np incest công thụ tập ngoại giới_thiệu bạch liễu trò kinh_dị phát_sóng dừng chủng loài quái_vật sát đầu coi bạch liễu ma đột_nhiên lôi bọn trò chào_mừng vị thần bạch liễu ngài khủng_bố mỹ_nhân công x mê tiền hơi điên thụ câu giới_thiệu tóm_tắt max trở thôn tân thủ chức nghiệp hai bàn trắng cấm ver repost,344087.0,50422.0,178.0,False,False,False,True,False,False,False,False
56.0,yêu phu thú thân bách vô cấm vũ tạm dịch hôn_nhân yêu phu cấm vũ độ 20 nhải hố 02 06 2023,425177.0,12391.0,185.0,False,True,False,False,False,True,False,False
57.0,chết_chóc tâi đam mỹ hiện_đại huyền huyễn tâm_lý phá_án tiểu_thuyết trinh_thám kinh_dị cường x cường công chết x thụ bình_tĩnh công nhân_vật nguyễn nam chúc lâm thu văn_án kì_lạ boss mèo cưng lâm thu phát_hiện xung_quanh bình cửa phát_hiện bình biến thành hai đầu mười hai xưa nguyễn nam chúc lâm thu chăm vực sâu vực sâu chăm lâm thu xong lâm chút đứng cạnh vực sâu kéo khoá quần nguyễn nam chúc mau kéo quần giả gái chấp mời p toàn 100 gốc sai_lầm mong sửa nha đừng đá tổn_thương,6303.0,337.0,34.0,False,True,False,True,False,True,False,False
58.0,câu kinh_dị trường vô_hạn lưu câu kinh_dị trường du ngư văn_án lâm dị thi lựa trường học trường đại_học trường đại_học dòng viết học lâm dị tiếc trường đại_học phi nhiên,84619.0,11639.0,118.0,False,True,False,True,False,False,False,False
59.0,bh việt tâm lạnh thể_hiện đại tâm_linh kinh_dị đời bối_cảnh tâi lạnh_lùng quỷ công dịu_dàng thụ đái lạnh_lẽo lạnh_lẽo kém chết báo_thù nàng gái kẻ giết trời trốn chại xong,61495.0,6493.0,39.0,False,True,True,False,False,True,False,True
60.0,đam mỹ ám vô onlin nguyệt quang vật ngữ nguyệt quang vật đam mỹ võng du 1vs1 cường cường oan_gia nhân_vật vũ bắc hoàng minh x hàn phi tường tri hoả ám diễm gốc hoàn_thành 3 quyển ngoại com da onlin,114565.0,2296.0,5.0,False,False,False,True,False,False,False,False
61.0,đm giả bạch vân thể_hiện đại vườn_trường 11 ngược cuồng ngạo mỹ cường công x ôn_nhu si_tình thụ tần phi dương x diệp 10 2 phiên ngoại đăng chất đọc offlin xoá,57919.0,1426.0,13.0,False,False,False,True,False,True,False,False
62.0,broken soul parent die younger sibl forc live abus uncl day pass protect brother sister mean put harm way didn count sexi footbal player interest nathan o popular boy star rich famili want friend want girl shi new girl want feel protect doesn know want chanc happen abus get wors nathan start notic abl save sibl complic life tear relationship apart fast drama teenag adult fast show import famili contain languag abus sexual content updat begin isn best work promis get better bare write style chang bit m rewrit coupl chapter enjoy,379382.0,7740.0,56.0,True,True,False,False,False,False,False,True
63.0,gỡ sĩ cố tử gỡ sĩ cố tử thể_hiện đại cưới yêu nam sĩ nữ sạch nam hơi ngược nhẹ_nhàng ấm_áp độ 05 ngoại đọc offlin giải_quyết,362624.0,7554.0,59.0,False,False,False,False,False,True,False,False
64.0,đam mỹ hoàn mượn vu mượn vu độ chương_văn 2 phiên án chuyên viết kinh_dị đụng niên quỷ kinh_dị quen kiểu văn_án chân chút giọng thức viết văn_án kết chẳng kiểu chữ ảnh bìa ảnh bìa ngữ chang mắt nhầm chữ kiến_thức hạn lỗi vui comment giúp,124031.0,8392.0,63.0,False,False,False,True,False,False,False,False
65.0,bh hoàn viết chữ 2 mười sáu trưởng mã viết chữ hoàn độ chương_thể bách_hợp sở tô hạo trường ninh,623765.0,35561.0,102.0,False,False,False,True,False,False,False,False
66.0,alpha secret mate live normal life discov half werewolf boyfriend attack join pack uncov new world father mysteri werewolf discov threaten live mate pack 3rd place award,337309.0,12199.0,60.0,True,True,True,False,False,False,False,False
67.0,hoàn trung khuyển ngôn tình trọng sinh cung đấu cổ_đại hằng trạng_thái nhân_vật liễu đường tần thúc vị hoàng_hậu tiến cung sống chức thái_hậu triều mười mấi vị tiểu hoàng_đế long cánh ban chết tổng quản nàng đường sống nàng chết thái_hậu nương_nương tình chết dám thành trọng sinh trở thái_hậu nương_nương quyết_định đối_xử hắn nàng dần hai trái_tim hai đập nàng quyết_định đuổi cảm_giác câu vị thái_hậu trẻ trung khuyển âm lãnh biến_thái cố_chấp thầm chủ tử địa_vị,75452.0,3029.0,65.0,True,False,False,False,False,False,False,False
68.0,better blair life plan got boyfriend great famili friend futur plan hunter doesn clue want life know includ hunter move blair fresh famili issu drink problem caus lot problem blair life friend quickli leav wonder live finish,206122.0,4846.0,41.0,True,False,False,False,False,False,False,False
69.0,tình lee warn tục não chi_tiết máu bạo_lực trí_tưởng tượng đời thực,,,,False,False,True,False,False,False,False,False
70.0,diệp lâm x trang pháp seri chồng chồng seri real life viết otp ngừng,,,,False,False,False,True,False,False,False,False
71.0,taekook abo mùi hương 17 7 2023 kết_thúc,300786.0,28091.0,73.0,False,False,False,True,False,False,False,False
72.0,kim ngốc kim tiểu_thư kim ni xưa cố nàng cưới kim trí tú,167585.0,15337.0,52.0,True,True,False,False,False,False,False,False
73.0,nhặt bé nho viết tình_yêu đẹp gió mong đừng buông ghét nha,72318.0,6216.0,38.0,True,True,False,False,False,True,False,False
74.0,taekook bắt_nạt bắt đứng đừng bắt_nạt sai tao bắt_nạt bắt_nạt tao coupl x jjk fic chất tưởng_tượng đồng ver,516540.0,1601.0,2.0,True,False,True,True,False,False,False,False
75.0,taekook abo đừng hôn yêu ơn đừng hôn lỡ bé yêu coupl x jjk fic chất tưởng_tượng đồng ver,129921.0,8273.0,32.0,True,False,True,True,False,False,False,False
76.0,bhtt lão công giả trí lão công giả trí bách_hợp song khiết sủng sắc 1v1 sủng tình hữu độc trạng_thái hoàn_thành vật phó hạ x uyển ninh,160677.0,5144.0,49.0,False,False,False,True,False,False,False,False
77.0,rượu fourth fic hai chốn xây_dựng lưu ver phép,67177.0,8434.0,40.0,False,False,False,True,False,False,False,False
78.0,đụng nhầm trùm warn yếu_tố bạo_lực bắt_cóc vui cân_nhắc đọc coupl joongdunk geminifourth văn_án fourth sống bình đột_nhiên hắn kiếm mặc fourth tồn hắn_ta trai đánh mạch thù thay đánh nhầm đánh nhầm trùm trường dường thân dường lành sinh_viên,726437.0,84989.0,94.0,False,False,True,True,False,False,False,False
79.0,xuyên nam chủ phản_diện hư hán_việt vai ác nam chủ xấu hố 29 07 2022 lấp hố văn_án nội_dung tóm_tắt thân vị_hôn_thê pháo hôi nam np chết ngu hoan nam_nữ hệ_thống hợp hoan lựa nhiệm_vụ chủ tuyến hợp hoan nhiệm_vụ hoàn_thành tâm nguyện định mục_tiêu nam vai ác công lược nhân_vật 2 công lược công lược công lược kế_hoạch tình_yêu pháo hôi nghịch tập nguyên nữ chủ ngừng vai ác nam đẩi ngã phi lợi_nhuận đồng_tác_giả convert vui quyền gỡ đăng wattpad mong ủng_hộ đọc cám_ơn,403029.0,14946.0,56.0,True,False,False,False,False,True,False,False
80.0,đm nhân_vật phản_diện vả mặt nhân_vật nhân_vật phản_diện vả mặt nhân_vật hắc xuyên editor linh thiên tiêu thảo nhi hạ uyển beta min nhi đăng wordpress trang cắp đăng set pass set pass link wordpress team reup team vườn trái gốc hoàn xong 31 12 2021 đăng xong 31 2022 đăng 29 5 2020 link vườn com qt raw giang phép khoái xuyên chủ thụ hệ_thống hắc_hoá bạo_lực cuồng thụ truy thê trung khuyển công 1x1 cường cường sảng_văn vả mặt cp thời x gia văn_án gia kỷ tinh_tế y ôn_nhu thiện lương cứu sống vô thân cực_phẩm tổ y ép giới ác y hình ôn_nhu y phá thiện y hắc_hoá hệ_thống y tổ thay gia y hắc,686569.0,69111.0,,False,False,False,True,False,False,False,False
81.0,bhtt viết nữ tổng ngài suy tình nữ tổng ngài suy tình bách_hợp hiện_đại niên 1x1 ngược sủng thụ sủng công cuồng thụ coupl lạnh_nhạt tổng_tài thụ x trầm công thị_giác chủ_công lịch 2 4 6,9696.0,913.0,31.0,True,False,False,True,False,True,False,False
82.0,trai thông m độ 15 vô_tình mẫu rơi bọn kẻ xấu chuyên p m bọn niên trẻ m trạng_thái c kéo c trích k tao mài sạch tao hắn bắt hôi lão đức dính chặt mắt le hắn g uống tình trùng trải hắn sạch nổi chó m mài chó chút thân tao cấm c mài m,21980.0,81.0,6.0,False,False,False,True,False,False,False,False
83.0,ngọc trang cover đợi cre phiên nhi liêu editor nhân_vật lan ngọc trang lý đổi lan ngọc thành nguyễn tiện nha lưu fic hư_cấu liên quang đời thực,8717.0,1099.0,39.0,True,False,True,False,False,False,False,False
84.0,dịch debut die mắt gốc dịch tựa mắt tiếng debut die tag hiện_đại hệ_thống showbiz idol nam nhập xác độ đọc tiếng hàn translat tran googl translat hàn đôi chỗ xác mong thông_cảm dịch phi lợi_nhuận phép đăng wattpad mong copi dịch,1118984.0,121488.0,191.0,False,False,True,True,False,False,False,True
85.0,đm omega toàn vũ_trụ tui omega toàn vũ_trụ vô tổng gốc xong tag cường cường trọng sinh giáp vũ_trụ sủng nhân_vật giang nguyên kỷ dung tóm_tắt bé cưng vũ_trụ,80701.0,9991.0,66.0,True,False,False,True,False,False,False,False
86.0,đọc,15659.0,1450.0,26.0,False,False,True,False,False,False,False,True
87.0,bhtt trời tối hổ đầu miêu tác_phẩm trời tối hổ đầu miêu mặt_trời biến ánh note trung khuyển công x ngạo kiều thụ 1v1 2 nhân_vật hoàn_hảo truy thê kiểu 3 bối_cảnh hư_cấu sảng_văn đánh quái_vật dòng cảm_xúc nhân_vật content tag tình hữu độc ngược gương vỡ lành tận trưởng_thành search nhân_vật bạch tử dĩ lam nhân_vật phụ du vu mao mao zombi bạch nguyệt quang truy thê 1v1 độ hiện viết đôi bình_luận vui_vẻ đừng spoil đừng lẽ tổn_thương xoá bình_luận chúc đọc vui,18873.0,2180.0,97.0,False,False,False,True,False,False,False,False
88.0,joongdunk tận giới loài 6 triệu đêm phản tổ nghiên_cứu gọi ngược,9085.0,1242.0,28.0,False,False,True,True,False,False,False,True
89.0,love c o m p l e e d isn like stupid oliv mean mean isn love oliv green smart dream success doctor oliv studi hope attend medic school day regular local anim busi tutor keep busi jone captain high school footbal team known boy school ben didn think school footbal entir life futur play school draft ben danger kick footbal team grade oliv ask tutor unlik pair start know want tutor end rank boyxboy nerd 2 2 footbal 4 lgbt 5 tutor 8 10 love 11 gay 13 tutor 13,2674018.0,119487.0,60.0,True,False,True,True,False,True,False,False
90.0,bt jeon jungkook tỉnh ác_mộng sợ giết tàn_nhẫn taekook start 12 11 2019 end 20 4 2020 cc ghi_công phi thương_mại phái_sinh,61429.0,6299.0,33.0,False,True,True,True,False,False,False,False
91.0,happi end mistress ex boyfriend jian went catch boyfriend act thought mistress boyfriend yan gan came scene differ jian hold phone yan gan hold knife scene catch turn scene suppos come confront boyfriend cheat tri situat yan calm knife life know wrong break boyfriend jian went drink away happen yan gan came drink club jian yan gan share bed night morn jian woke yan sleep right night yan gan rais knife coupl quickli ran room save life month later jian crazi morn sick caught manag attent fuck think big boss let dare get pregnant time career jian kill break m pregnant mistress ex boyfriend child person boss like hear,2212808.0,82807.0,87.0,True,False,False,False,False,True,False,False
